Date,Year,Day_of_Year,Facility_Name,Industry,Production_Index,Natural_Gas_GJ,Energy_MWh,Steam_tonnes,Flare_Emissions_tCO2e,CH4_tCO2e,N2O_tCO2e,CO2_Emissions_tCO2e,Total_GHG_tCO2e,Operating_Hours
2013-01-08,2013,8,INEOS Chocolate Bayou Plant,Petrochemical,97.3,4587.08,863.82,1235.85,45.68,12.98,12.94,2504.54,2530.46,22.74
2013-01-09,2013,9,INEOS Chocolate Bayou Plant,Petrochemical,99.58,4484.9,879.96,1136.13,34.8,20.37,11.26,2393.38,2425.01,23.63
2013-01-10,2013,10,INEOS Chocolate Bayou Plant,Petrochemical,99.99,4299.76,843.3,1179.93,45.15,14.61,10.16,2318,2342.77,22.76
2013-01-11,2013,11,INEOS Chocolate Bayou Plant,Petrochemical,98.96,4544.15,886.88,1235.36,37.82,18.81,15.08,2471.53,2505.42,23.4
2013-01-12,2013,12,INEOS Chocolate Bayou Plant,Petrochemical,104.31,4632.43,845.93,1198.33,43.09,25.03,13.34,2431.81,2470.19,22.59
2013-01-13,2013,13,INEOS Chocolate Bayou Plant,Petrochemical,110.99,4680.5,874.74,1218.15,26.05,15.32,14.14,2445.9,2475.37,23.2
2013-01-14,2013,14,INEOS Chocolate Bayou Plant,Petrochemical,109.16,4650.53,887.86,1251.86,45.43,16.84,13.78,2490.93,2521.55,23.48
2013-01-15,2013,15,INEOS Chocolate Bayou Plant,Petrochemical,97.73,4767.88,887.52,1263.14,38.16,11.22,9.87,2437.22,2458.31,23.53
2013-01-16,2013,16,INEOS Chocolate Bayou Plant,Petrochemical,113.08,4726.89,900.61,1190.83,40.21,17.2,16.86,2502.29,2536.35,22.8
2013-01-17,2013,17,INEOS Chocolate Bayou Plant,Petrochemical,100.75,4571.85,812.22,1196.93,39.7,18.87,14.32,2415.83,2449.02,22.7
2013-01-18,2013,18,INEOS Chocolate Bayou Plant,Petrochemical,98.57,4652.27,909.86,1142.88,42.68,18.14,12.54,2402.46,2433.14,22.93
2013-01-19,2013,19,INEOS Chocolate Bayou Plant,Petrochemical,107.4,4475.84,869.43,1180.24,52.9,19.64,11.29,2355.75,2386.68,23.15
2013-01-20,2013,20,INEOS Chocolate Bayou Plant,Petrochemical,106.18,4719.52,929.72,1163.85,36.46,19.45,11.36,2533.07,2563.89,23.54
2013-01-21,2013,21,INEOS Chocolate Bayou Plant,Petrochemical,99.78,4581.72,873.2,1150.18,42.78,14.26,12.35,2442.59,2469.19,22.56
2013-01-22,2013,22,INEOS Chocolate Bayou Plant,Petrochemical,103.72,4588.76,886.16,1253.51,47.14,18.75,11.16,2426.12,2456.04,23.42
2013-01-23,2013,23,INEOS Chocolate Bayou Plant,Petrochemical,98.6,4554.04,883.39,1248.12,39.99,21.76,8.74,2437.15,2467.64,23.29
2013-01-24,2013,24,INEOS Chocolate Bayou Plant,Petrochemical,106.25,4601.4,863.61,1145.77,41.26,15.55,10.61,2394.41,2420.56,23.46
2013-01-25,2013,25,INEOS Chocolate Bayou Plant,Petrochemical,101.43,4515.68,928.99,1268.62,36.92,13.98,11.75,2473.9,2499.63,23.73
2013-01-26,2013,26,INEOS Chocolate Bayou Plant,Petrochemical,107.04,4642.62,878.54,1214.03,29.76,21.97,15.47,2567.34,2604.77,22.6
2013-01-27,2013,27,INEOS Chocolate Bayou Plant,Petrochemical,100.35,4554.54,902.6,1273.93,46.31,18.51,9.2,2513.34,2541.05,23.83
2013-01-28,2013,28,INEOS Chocolate Bayou Plant,Petrochemical,102.46,4828.65,831.7,1246.8,38.19,18.6,12.35,2550.54,2581.49,23.14
2013-01-29,2013,29,INEOS Chocolate Bayou Plant,Petrochemical,107.87,4705.26,860.2,1236.38,50.81,18.67,15.54,2424.69,2458.9,22.19
2013-01-30,2013,30,INEOS Chocolate Bayou Plant,Petrochemical,106.42,4528.55,884.6,1210.88,44.08,15.19,9.1,2463.72,2488.01,22.53
2013-01-31,2013,31,INEOS Chocolate Bayou Plant,Petrochemical,106.32,4703.28,854.08,1290.14,33.08,12.66,14.06,2453.7,2480.43,22.85
2013-02-01,2013,32,INEOS Chocolate Bayou Plant,Petrochemical,98.68,4627.91,898.36,1283.64,39.5,11.18,12.24,2479.82,2503.24,22.4
2013-02-02,2013,33,INEOS Chocolate Bayou Plant,Petrochemical,106.32,4678.18,886.58,1301.66,35.81,20.56,10.58,2453.23,2484.37,22.68
2013-02-03,2013,34,INEOS Chocolate Bayou Plant,Petrochemical,106.26,4484.49,877.52,1240.07,33.6,16.9,11.89,2427.61,2456.4,23.07
2013-02-04,2013,35,INEOS Chocolate Bayou Plant,Petrochemical,99.32,4753.48,916.46,1244.64,43.13,16.26,16.41,2581.86,2614.53,23.45
2013-02-05,2013,36,INEOS Chocolate Bayou Plant,Petrochemical,101.3,4642.39,903.95,1265.59,40.64,15.6,12.71,2464.44,2492.75,22.74
2013-02-06,2013,37,INEOS Chocolate Bayou Plant,Petrochemical,108.94,4846.72,902.15,1263.1,51.8,19.09,13.69,2527.83,2560.61,23.92
2013-02-07,2013,38,INEOS Chocolate Bayou Plant,Petrochemical,104.5,4677.31,887.08,1228.17,39.44,22.51,13.17,2451.42,2487.1,22.56
2013-02-08,2013,39,INEOS Chocolate Bayou Plant,Petrochemical,101.23,4658.04,916.21,1279.95,34.13,17.85,11.12,2533.83,2562.79,22.35
2013-02-09,2013,40,INEOS Chocolate Bayou Plant,Petrochemical,98.89,4815.26,903.06,1245.33,33.48,22.69,10.96,2593.31,2626.95,22.7
2013-02-10,2013,41,INEOS Chocolate Bayou Plant,Petrochemical,91.94,4792.6,883.43,1245.84,57.74,19.92,12.39,2544.77,2577.07,22.78
2013-02-11,2013,42,INEOS Chocolate Bayou Plant,Petrochemical,107.42,4603.99,900.71,1216.72,33.6,16.65,12.83,2551.26,2580.73,23.93
2013-02-12,2013,43,INEOS Chocolate Bayou Plant,Petrochemical,104.66,4626.42,905.94,1264.49,56.57,21.28,12.38,2550.69,2584.34,22.85
2013-02-13,2013,44,INEOS Chocolate Bayou Plant,Petrochemical,100.53,4709.94,891.54,1188.77,37.44,17.83,9.6,2512.76,2540.19,23.12
2013-02-14,2013,45,INEOS Chocolate Bayou Plant,Petrochemical,104.45,4978.2,892.54,1295.94,40.59,23.12,10.57,2660.34,2694.03,22.5
2013-02-15,2013,46,INEOS Chocolate Bayou Plant,Petrochemical,108.47,4815.17,892.81,1186.36,35.18,20.13,7.57,2541.15,2568.85,22.69
2013-02-16,2013,47,INEOS Chocolate Bayou Plant,Petrochemical,101.48,4679.93,870.86,1294.77,41.92,16.62,8.63,2462.01,2487.27,23.18
2013-02-17,2013,48,INEOS Chocolate Bayou Plant,Petrochemical,103.53,4731.39,898.66,1303.39,38.71,19.14,6.97,2584.36,2610.47,22.85
2013-02-18,2013,49,INEOS Chocolate Bayou Plant,Petrochemical,100.19,4615.89,942.1,1223.54,44.04,18.15,11.79,2559.83,2589.77,22.14
2013-02-19,2013,50,INEOS Chocolate Bayou Plant,Petrochemical,105.95,4710.53,927.5,1281.79,31.08,9.54,14.71,2590.73,2614.98,22.16
2013-02-20,2013,51,INEOS Chocolate Bayou Plant,Petrochemical,110.01,4713.32,876.22,1303.22,39.05,16.53,15.42,2432.42,2464.37,22.82
2013-02-21,2013,52,INEOS Chocolate Bayou Plant,Petrochemical,94.32,4523.42,942.35,1293.25,34.65,20.59,10.16,2478.93,2509.68,22.33
2013-02-22,2013,53,INEOS Chocolate Bayou Plant,Petrochemical,104.93,4917.11,914.31,1294.95,41.78,11.35,12.77,2597.55,2621.67,22.21
2013-02-23,2013,54,INEOS Chocolate Bayou Plant,Petrochemical,102.41,4724.4,890.04,1245.37,31.16,19.35,7.91,2438.57,2465.82,23.81
2013-02-24,2013,55,INEOS Chocolate Bayou Plant,Petrochemical,105.15,4896.82,856.09,1244.41,26.48,15.22,10.42,2570.97,2596.6,23.36
2013-02-25,2013,56,INEOS Chocolate Bayou Plant,Petrochemical,107.78,4855.68,921.77,1218.87,45.49,17.86,9.4,2579.45,2606.71,22.77
2013-02-26,2013,57,INEOS Chocolate Bayou Plant,Petrochemical,109.97,4856.57,921.2,1301.45,24.56,20.34,10.93,2677.02,2708.28,22.02
2013-02-27,2013,58,INEOS Chocolate Bayou Plant,Petrochemical,106.97,4529.76,900.23,1261.58,44.09,23.52,12.01,2425.54,2461.08,22.19
2013-02-28,2013,59,INEOS Chocolate Bayou Plant,Petrochemical,112.83,4768.49,908.64,1277.14,40.91,17.4,13.38,2653.45,2684.24,22.86
2013-03-01,2013,60,INEOS Chocolate Bayou Plant,Petrochemical,106.19,4664.37,918.56,1253.21,49.67,20.98,13.22,2464.06,2498.26,23.14
2013-03-02,2013,61,INEOS Chocolate Bayou Plant,Petrochemical,106.12,5051.28,949.47,1280.42,45.56,19.87,15.12,2727.07,2762.06,22.55
2013-03-03,2013,62,INEOS Chocolate Bayou Plant,Petrochemical,104.23,4941.5,903.77,1339.75,26.19,17.58,11.53,2554.18,2583.3,22.15
2013-03-04,2013,63,INEOS Chocolate Bayou Plant,Petrochemical,96.47,4931.36,916.08,1251.21,46.4,14.3,12.39,2607.4,2634.08,22.73
2013-03-05,2013,64,INEOS Chocolate Bayou Plant,Petrochemical,109.84,4824.25,867.98,1352.82,37.09,15.91,14.13,2611.61,2641.65,22.53
2013-03-06,2013,65,INEOS Chocolate Bayou Plant,Petrochemical,106.52,4901.92,954.78,1217.28,48.3,14.1,12.75,2627.78,2654.62,22.88
2013-03-07,2013,66,INEOS Chocolate Bayou Plant,Petrochemical,108.06,4899.03,894.65,1302.41,32.26,20.71,10.51,2534.89,2566.11,22.69
2013-03-08,2013,67,INEOS Chocolate Bayou Plant,Petrochemical,109.11,4920.71,914.5,1320.76,25.78,18.5,10.53,2622.33,2651.37,23.04
2013-03-09,2013,68,INEOS Chocolate Bayou Plant,Petrochemical,109.37,4864.84,943.33,1242.74,35.1,25.7,10.66,2659.22,2695.58,23.77
2013-03-10,2013,69,INEOS Chocolate Bayou Plant,Petrochemical,103.14,4856.92,942.26,1329.46,36.14,13.04,8.4,2599.89,2621.33,23.02
2013-03-11,2013,70,INEOS Chocolate Bayou Plant,Petrochemical,104.35,4882.19,905.91,1335.66,50.76,14.65,15.19,2626.5,2656.34,23.48
2013-03-12,2013,71,INEOS Chocolate Bayou Plant,Petrochemical,105.46,4947.2,890.33,1304.59,45.39,16.76,11.75,2563.22,2591.73,22.36
2013-03-13,2013,72,INEOS Chocolate Bayou Plant,Petrochemical,105.72,4955.31,900.73,1280.13,43.05,22.05,14.61,2593.2,2629.86,23.34
2013-03-14,2013,73,INEOS Chocolate Bayou Plant,Petrochemical,106.81,4827.53,906.84,1220.33,50.54,20.52,14.91,2527.11,2562.53,22.89
2013-03-15,2013,74,INEOS Chocolate Bayou Plant,Petrochemical,104.25,4724.17,904.24,1312.05,45.47,21.1,12.92,2494.55,2528.57,22.4
2013-03-16,2013,75,INEOS Chocolate Bayou Plant,Petrochemical,111.49,4788.59,924.05,1355.77,42.02,17.7,16.71,2572.15,2606.56,23.79
2013-03-17,2013,76,INEOS Chocolate Bayou Plant,Petrochemical,103.11,4930.27,927.34,1320.94,41.72,23.12,12.03,2658.18,2693.33,23.75
2013-03-18,2013,77,INEOS Chocolate Bayou Plant,Petrochemical,109.31,4678,943.84,1341.34,39.58,19.25,14.86,2555.32,2589.43,22.48
2013-03-19,2013,78,INEOS Chocolate Bayou Plant,Petrochemical,107.05,4861.09,932.68,1245.77,47.55,21.99,12.35,2565.73,2600.08,22.79
2013-03-20,2013,79,INEOS Chocolate Bayou Plant,Petrochemical,106.14,4950.09,911.05,1293.18,39.19,20,11.74,2688.15,2719.88,23.06
2013-03-21,2013,80,INEOS Chocolate Bayou Plant,Petrochemical,107.28,4904.47,948.1,1283.59,22.63,18.68,10.53,2593.95,2623.17,23.97
2013-03-22,2013,81,INEOS Chocolate Bayou Plant,Petrochemical,102.87,4856.59,895.02,1330.57,44.43,19.34,13.99,2564.2,2597.53,23.54
2013-03-23,2013,82,INEOS Chocolate Bayou Plant,Petrochemical,103.5,4968.09,903.11,1266.66,47.99,10.38,13.01,2643.68,2667.07,22.27
2013-03-24,2013,83,INEOS Chocolate Bayou Plant,Petrochemical,104.13,4862.15,939.14,1337.98,27.36,18.8,10.67,2568.47,2597.93,22.47
2013-03-25,2013,84,INEOS Chocolate Bayou Plant,Petrochemical,107.88,4960.82,909.97,1314.7,35.52,21.49,11.82,2618.92,2652.24,22.62
2013-03-26,2013,85,INEOS Chocolate Bayou Plant,Petrochemical,108.23,4644.45,896.82,1285.64,35.93,15.84,11.39,2418.15,2445.38,22.28
2013-03-27,2013,86,INEOS Chocolate Bayou Plant,Petrochemical,110.03,4856.25,948.33,1333.62,30.45,21.55,13.74,2659.29,2694.59,23.67
2013-03-28,2013,87,INEOS Chocolate Bayou Plant,Petrochemical,95.63,4981.57,943.29,1305.95,46.89,22.75,8.69,2659.96,2691.39,22.91
2013-03-29,2013,88,INEOS Chocolate Bayou Plant,Petrochemical,104.6,4918.9,898.71,1309.01,50.61,15.88,9.26,2596.05,2621.19,23.26
2013-03-30,2013,89,INEOS Chocolate Bayou Plant,Petrochemical,106.37,4806.03,901.22,1291.99,30.45,14.88,10.49,2536.98,2562.35,23.07
2013-03-31,2013,90,INEOS Chocolate Bayou Plant,Petrochemical,118.53,4752.76,908.86,1219.1,46.43,20.75,12.13,2531.65,2564.53,23.17
2013-04-01,2013,91,INEOS Chocolate Bayou Plant,Petrochemical,109.09,4896.22,939.39,1291.01,44.7,22.27,10.26,2602.78,2635.3,23.88
2013-04-02,2013,92,INEOS Chocolate Bayou Plant,Petrochemical,105.14,4873.66,899.11,1337.33,41.69,22.18,13.44,2561.43,2597.05,22.36
2013-04-03,2013,93,INEOS Chocolate Bayou Plant,Petrochemical,112.47,4742.62,905.96,1348.55,34.96,19.31,9.16,2502.95,2531.42,23.85
2013-04-04,2013,94,INEOS Chocolate Bayou Plant,Petrochemical,112.65,5018.58,914.27,1326.59,51.43,21.21,9.09,2612.5,2642.8,23.34
2013-04-05,2013,95,INEOS Chocolate Bayou Plant,Petrochemical,108.91,4700.09,910.14,1367.34,48.21,14.78,10.8,2523.05,2548.63,22.43
2013-04-06,2013,96,INEOS Chocolate Bayou Plant,Petrochemical,110.16,4855.23,922.41,1274.43,48.31,23.26,10.11,2685.28,2718.65,23.9
2013-04-07,2013,97,INEOS Chocolate Bayou Plant,Petrochemical,102.59,4848.79,906.33,1264.91,36,18,10.19,2549.42,2577.6,23.23
2013-04-08,2013,98,INEOS Chocolate Bayou Plant,Petrochemical,103.68,4874.18,887.09,1288.59,51.42,14.14,16.64,2547.95,2578.73,22.33
2013-04-09,2013,99,INEOS Chocolate Bayou Plant,Petrochemical,105.63,4633.91,890.46,1277.94,42.95,13.57,10,2455.62,2479.2,23.3
2013-04-10,2013,100,INEOS Chocolate Bayou Plant,Petrochemical,112.62,4874.11,880.86,1307.53,39.25,15.94,5.47,2502.5,2523.9,22.12
2013-04-11,2013,101,INEOS Chocolate Bayou Plant,Petrochemical,105.57,4905.75,917,1288.81,30.86,19.3,13.72,2594.07,2627.09,23.81
2013-04-12,2013,102,INEOS Chocolate Bayou Plant,Petrochemical,105.27,4921.31,946.95,1268.53,46.27,18.5,11.41,2631.41,2661.32,22.61
2013-04-13,2013,103,INEOS Chocolate Bayou Plant,Petrochemical,107.71,5020.85,962.42,1280.64,51.96,12.79,14.83,2683.62,2711.25,23.02
2013-04-14,2013,104,INEOS Chocolate Bayou Plant,Petrochemical,97.76,4892.09,916.55,1221.12,41.88,18.17,12.91,2578.7,2609.78,22.53
2013-04-15,2013,105,INEOS Chocolate Bayou Plant,Petrochemical,109.61,4803.84,873.82,1330.79,50.7,19.47,12.84,2552.49,2584.8,22.91
2013-04-16,2013,106,INEOS Chocolate Bayou Plant,Petrochemical,111.01,4840.36,912.38,1288.14,48.1,13.03,10.72,2649.89,2673.64,22.19
2013-04-17,2013,107,INEOS Chocolate Bayou Plant,Petrochemical,97.44,4697.3,856.45,1282.79,27.48,21.27,11.65,2452.61,2485.52,22.35
2013-04-18,2013,108,INEOS Chocolate Bayou Plant,Petrochemical,99.59,4843.41,938.6,1313.87,39.15,19.97,10.77,2584.64,2615.38,22.51
2013-04-19,2013,109,INEOS Chocolate Bayou Plant,Petrochemical,107.84,4835.25,911.42,1328.35,34.37,21.26,11.14,2502.04,2534.45,23.07
2013-04-20,2013,110,INEOS Chocolate Bayou Plant,Petrochemical,109.21,4876.45,912.46,1265.66,22.53,13.78,12.37,2482.56,2508.71,23.56
2013-04-21,2013,111,INEOS Chocolate Bayou Plant,Petrochemical,106.09,4874.59,911.11,1260.83,45.98,14.33,13.06,2570.93,2598.32,22.49
2013-04-22,2013,112,INEOS Chocolate Bayou Plant,Petrochemical,108.61,4866.87,909.46,1265.89,44.43,20.02,12.19,2616.19,2648.41,22.23
2013-04-23,2013,113,INEOS Chocolate Bayou Plant,Petrochemical,109.3,4925.22,906.98,1259.73,29.5,18.25,10.33,2652.25,2680.83,23.1
2013-04-24,2013,114,INEOS Chocolate Bayou Plant,Petrochemical,100.98,4666.78,959.06,1306.14,32.51,20.45,12.76,2592.26,2625.47,23.31
2013-04-25,2013,115,INEOS Chocolate Bayou Plant,Petrochemical,110.68,4631.95,922.68,1347.98,24.95,17.87,12.24,2454.37,2484.48,22.45
2013-04-26,2013,116,INEOS Chocolate Bayou Plant,Petrochemical,107,4962.6,924.09,1291.36,37.2,16.38,13.7,2677.2,2707.28,23.26
2013-04-27,2013,117,INEOS Chocolate Bayou Plant,Petrochemical,102.44,4936.39,949.46,1299.9,28.91,13.6,14.09,2624.1,2651.79,23.33
2013-04-28,2013,118,INEOS Chocolate Bayou Plant,Petrochemical,105.8,4778.55,929.23,1268.31,34.98,18.4,15.61,2561.95,2595.95,23.09
2013-04-29,2013,119,INEOS Chocolate Bayou Plant,Petrochemical,102.36,4761.03,872.21,1330.14,39.87,20.9,10.42,2579.37,2610.69,23.4
2013-04-30,2013,120,INEOS Chocolate Bayou Plant,Petrochemical,117.12,4772.14,914.33,1198.84,31.64,17.86,12.75,2413,2443.62,23.2
2013-05-01,2013,121,INEOS Chocolate Bayou Plant,Petrochemical,112.87,4839.72,955.4,1244.63,58.69,16.44,13.71,2738,2768.15,22.5
2013-05-02,2013,122,INEOS Chocolate Bayou Plant,Petrochemical,109.99,4889.69,972.96,1256.49,35.04,22.76,12.7,2567.81,2603.27,23.67
2013-05-03,2013,123,INEOS Chocolate Bayou Plant,Petrochemical,109.67,4808.19,923.84,1259.36,45.14,19.07,12.25,2588.99,2620.3,23.51
2013-05-04,2013,124,INEOS Chocolate Bayou Plant,Petrochemical,102.91,4591.83,887.49,1313.59,34.94,20.8,10.8,2376.71,2408.31,22.17
2013-05-05,2013,125,INEOS Chocolate Bayou Plant,Petrochemical,102.07,4603.9,895.38,1215,43.46,18.89,12.09,2438.53,2469.51,22.45
2013-05-06,2013,126,INEOS Chocolate Bayou Plant,Petrochemical,114.04,4664.98,903.02,1237.68,37.58,18.72,8.72,2495.8,2523.24,22.83
2013-05-07,2013,127,INEOS Chocolate Bayou Plant,Petrochemical,107.75,4956.02,908.27,1240.32,32.03,22.72,9.44,2556.48,2588.63,22.17
2013-05-08,2013,128,INEOS Chocolate Bayou Plant,Petrochemical,104.8,4738.82,911.44,1303,33.3,19.08,10.81,2478.2,2508.08,23.43
2013-05-09,2013,129,INEOS Chocolate Bayou Plant,Petrochemical,99.35,4932.31,965.77,1298.43,35.79,18.85,10.44,2548.59,2577.88,23.07
2013-05-10,2013,130,INEOS Chocolate Bayou Plant,Petrochemical,112.9,4873.82,943.52,1322.91,40.41,17.56,10.9,2661.64,2690.09,23.23
2013-05-11,2013,131,INEOS Chocolate Bayou Plant,Petrochemical,100.67,4818.2,927.3,1264.38,40.91,15.47,11.85,2641.27,2668.59,22.79
2013-05-12,2013,132,INEOS Chocolate Bayou Plant,Petrochemical,107.89,4651.15,882.26,1305.9,34.96,21.19,9.68,2536.05,2566.92,22.04
2013-05-13,2013,133,INEOS Chocolate Bayou Plant,Petrochemical,101.21,4747.97,894.75,1252.03,30.29,23.98,10.88,2495.71,2530.57,22.37
2013-05-14,2013,134,INEOS Chocolate Bayou Plant,Petrochemical,105.17,4636.31,919.87,1281.03,46.7,20.41,9.18,2572.96,2602.55,22.63
2013-05-15,2013,135,INEOS Chocolate Bayou Plant,Petrochemical,105.78,4871.91,886.47,1341.03,35.16,17.5,11.77,2572.76,2602.03,23.35
2013-05-16,2013,136,INEOS Chocolate Bayou Plant,Petrochemical,101.33,4636.95,894.62,1277.54,39.57,15.74,12.77,2486.4,2514.91,22.55
2013-05-17,2013,137,INEOS Chocolate Bayou Plant,Petrochemical,102.09,4659.93,887.73,1373.45,37.76,15.92,13.74,2395,2424.66,22.53
2013-05-18,2013,138,INEOS Chocolate Bayou Plant,Petrochemical,100.08,4730.4,918.63,1284.54,53.26,24.56,9.32,2461.21,2495.09,23.24
2013-05-19,2013,139,INEOS Chocolate Bayou Plant,Petrochemical,107.47,4739.5,933.71,1236.18,38.5,18.3,13.47,2526.95,2558.72,22.69
2013-05-20,2013,140,INEOS Chocolate Bayou Plant,Petrochemical,112.41,4587.61,884.15,1272.34,42.23,20.18,11.21,2507.82,2539.21,22.29
2013-05-21,2013,141,INEOS Chocolate Bayou Plant,Petrochemical,105.6,4951.09,874.73,1295.18,40.58,14.79,11.93,2510.3,2537.03,23.45
2013-05-22,2013,142,INEOS Chocolate Bayou Plant,Petrochemical,101.92,4587.64,925.5,1229.4,38.84,21.04,14.05,2476.86,2511.95,23.74
2013-05-23,2013,143,INEOS Chocolate Bayou Plant,Petrochemical,104.32,4888.14,914.47,1255.21,40.27,18.56,11.67,2608.41,2638.65,23.42
2013-05-24,2013,144,INEOS Chocolate Bayou Plant,Petrochemical,102.72,4503.57,861.72,1229.41,36.23,20.62,12.29,2394.66,2427.57,23.32
2013-05-25,2013,145,INEOS Chocolate Bayou Plant,Petrochemical,101.74,4824.04,850.99,1273.49,43.03,22.5,11.28,2498.86,2532.64,23.94
2013-05-26,2013,146,INEOS Chocolate Bayou Plant,Petrochemical,112.57,4460.39,868.3,1218.82,36.92,19.69,13.91,2379.6,2413.21,23.42
2013-05-27,2013,147,INEOS Chocolate Bayou Plant,Petrochemical,101.61,4871.92,923.52,1265.56,43.72,20.42,5.98,2662.52,2688.92,23.95
2013-05-28,2013,148,INEOS Chocolate Bayou Plant,Petrochemical,110.77,4676.48,869.89,1255.56,43.74,17.24,8.96,2421.25,2447.45,23.81
2013-05-29,2013,149,INEOS Chocolate Bayou Plant,Petrochemical,107.45,5062.97,873.02,1241.69,47.5,22.38,11.8,2598.97,2633.14,23.18
2013-05-30,2013,150,INEOS Chocolate Bayou Plant,Petrochemical,104.3,4566.71,868.39,1230.6,37.53,19.07,15.8,2345.29,2380.17,22.48
2013-05-31,2013,151,INEOS Chocolate Bayou Plant,Petrochemical,101.58,4821.69,846.64,1299.32,31.07,18.11,13.01,2470.23,2501.34,22.15
2013-06-01,2013,152,INEOS Chocolate Bayou Plant,Petrochemical,105.83,4769.94,862.12,1240.92,35.21,18.41,13.64,2482.17,2514.23,22.69
2013-06-02,2013,153,INEOS Chocolate Bayou Plant,Petrochemical,108.97,4655.76,860.44,1204.83,47.17,21.19,14.71,2470.65,2506.55,22.54
2013-06-03,2013,154,INEOS Chocolate Bayou Plant,Petrochemical,107.96,4634.46,882.16,1297.3,36.56,18.23,9.74,2524.54,2552.51,22.23
2013-06-04,2013,155,INEOS Chocolate Bayou Plant,Petrochemical,100.07,4539.4,912.97,1184.94,44.06,20.44,12.88,2426.34,2459.66,22.13
2013-06-05,2013,156,INEOS Chocolate Bayou Plant,Petrochemical,107.42,4608.96,865.92,1324.2,42.37,21.22,12.08,2518.11,2551.41,22.02
2013-06-06,2013,157,INEOS Chocolate Bayou Plant,Petrochemical,107.3,4345.2,866.88,1240.93,34.3,16.36,13.03,2318.48,2347.87,23.08
2013-06-07,2013,158,INEOS Chocolate Bayou Plant,Petrochemical,103.86,4644.68,914.76,1251.59,57.66,10.68,12.49,2491.23,2514.4,23.17
2013-06-08,2013,159,INEOS Chocolate Bayou Plant,Petrochemical,102.66,4832.33,908.25,1285.67,34.04,15.04,14.26,2568.25,2597.56,22.55
2013-06-09,2013,160,INEOS Chocolate Bayou Plant,Petrochemical,101.69,4753.2,894.58,1174.92,31.7,21.61,9.11,2511.63,2542.35,23.14
2013-06-10,2013,161,INEOS Chocolate Bayou Plant,Petrochemical,104.91,4678.24,871.05,1309.37,40.09,16.54,13.01,2525.07,2554.62,23.32
2013-06-11,2013,162,INEOS Chocolate Bayou Plant,Petrochemical,110.39,4513.89,876.43,1250.87,38.03,17.08,13.88,2377.68,2408.63,23.51
2013-06-12,2013,163,INEOS Chocolate Bayou Plant,Petrochemical,102.39,4719.44,831.16,1255.78,36.77,14.31,9.19,2425.07,2448.57,23.7
2013-06-13,2013,164,INEOS Chocolate Bayou Plant,Petrochemical,101.67,4695.73,855.08,1257.77,35.07,24.98,13.54,2533.5,2572.03,23.05
2013-06-14,2013,165,INEOS Chocolate Bayou Plant,Petrochemical,98.5,4644.49,868.79,1167.06,44.03,19.99,9.87,2515.46,2545.32,23.94
2013-06-15,2013,166,INEOS Chocolate Bayou Plant,Petrochemical,103.27,4700.57,852.46,1211.43,37.61,13.12,14.04,2475.7,2502.86,22.76
2013-06-16,2013,167,INEOS Chocolate Bayou Plant,Petrochemical,104.33,4692.34,895.33,1290.48,36.95,20.67,13.53,2453.35,2487.55,23.66
2013-06-17,2013,168,INEOS Chocolate Bayou Plant,Petrochemical,98.93,4577.85,870.31,1219.82,46.92,17.1,11.48,2476.79,2505.37,23.44
2013-06-18,2013,169,INEOS Chocolate Bayou Plant,Petrochemical,103.4,4375.11,851.99,1191.91,22.91,19.67,15.18,2273.61,2308.46,22.31
2013-06-19,2013,170,INEOS Chocolate Bayou Plant,Petrochemical,102.98,4434.48,866.93,1247.35,35.86,15.4,13.45,2397.58,2426.44,23.87
2013-06-20,2013,171,INEOS Chocolate Bayou Plant,Petrochemical,95.75,4522.74,860.72,1137.99,42.67,17.81,10.62,2395.99,2424.42,23.49
2013-06-21,2013,172,INEOS Chocolate Bayou Plant,Petrochemical,100.95,4382.26,851.42,1193.09,36.73,14.92,14.65,2359.03,2388.61,22.9
2013-06-22,2013,173,INEOS Chocolate Bayou Plant,Petrochemical,104.04,4601.64,865.61,1203.14,47.98,15.91,13.33,2465.37,2494.61,22.83
2013-06-23,2013,174,INEOS Chocolate Bayou Plant,Petrochemical,96.31,4487.69,817.62,1198.15,35.24,21.86,12.33,2389.72,2423.91,23.83
2013-06-24,2013,175,INEOS Chocolate Bayou Plant,Petrochemical,103.08,4689.01,865.2,1257.67,30.42,16.33,12.63,2454,2482.95,22.23
2013-06-25,2013,176,INEOS Chocolate Bayou Plant,Petrochemical,101.47,4463.11,869.58,1159.05,39.76,18.03,12.08,2320.77,2350.88,23.01
2013-06-26,2013,177,INEOS Chocolate Bayou Plant,Petrochemical,103.42,4662.62,795.32,1200.51,35.07,23.74,12.01,2467.41,2503.16,22.88
2013-06-27,2013,178,INEOS Chocolate Bayou Plant,Petrochemical,98.69,4649.12,915.13,1193.86,33.01,18.21,14.23,2476.61,2509.04,23.67
2013-06-28,2013,179,INEOS Chocolate Bayou Plant,Petrochemical,105.37,4573.54,835.07,1291.78,29.32,19.49,10.77,2398.93,2429.19,22.44
2013-06-29,2013,180,INEOS Chocolate Bayou Plant,Petrochemical,100.64,4433.42,831.11,1203.94,36.34,17.73,11.15,2417.06,2445.95,22.86
